date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:24:57	37388/37388	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:24:57%20GMT	https://t.me/ittzA7aa/4885	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4885.html	(from https://t.me/s/ittzA7aa/4893)
12:24:58	37886/37886	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:24:58%20GMT	https://t.me/ittzA7aa/4886	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4886.html	(from https://t.me/s/ittzA7aa/4893)
12:24:59	3780/3780	---M--	200	added ('OK')	image/png	etag:%225bd9b64d-ec4%22	http://telegram.org/img/emoji/40/F09FA5B3.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09FA5B3.png	(from https://t.me/s/ittzA7aa/4893)
12:24:59	34830/34830	---M--	200	added ('OK')	image/jpeg	etag:%2284b9add8c428c49be2539f7af7fddb7fac5b61c6%22	https://cdn4.telegram-cdn.org/file/tmQDhKcyGK_-heyW5pb86N3uAyt0XZm1HoaN2bOlGJSGUPwq17CGFqRXdIo4inKltkoYhjSgbbjPs4tWKQnacy1ZZlgXAWvjO5_VpS6HDOsYEW_VJakv9lEQ8HPtZgxVdrsMx3rKVhID_5mMzPsXtvdmfS7ltT7JTJLQk4rosrfW_p5dpXU7bIuKdv-szEwlN5AnEJXcIYoQ0Cf-MX-Q-dCFfshckGfZE5V5CqnLOhuy-8Gz7E8EqJ7Vz3aRq3v7Z5a9XqzuCZO8L7zTWoRMtBN6Ekh3ijXdzTzFhfsoAm0m8ZJbo0U843cHi-6TeqDFGioslwAxQM8xuBWoxUgt8Q.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/tmQDhKcyGK_-heyW5pb86N3uAyt0XZm1HoaN2bOlGJSGUPwq17CGFqRXdIo4inKltkoYhjSgbbjPs4tWKQnacy1ZZlgXAWvjO5_VpS6HDOsYEW_VJakv9lEQ8HPtZgxVdrsMx3rKVhID_5mMzPsXtvdmfS7ltT7JTJLQk4rosrfW_p5dpXU7bIuKdv-s	(from https://t.me/s/ittzA7aa/4893)
12:24:59	37306/37306	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:24:59%20GMT	https://t.me/ittzA7aa/4887	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4887.html	(from https://t.me/s/ittzA7aa/4893)
12:24:59	37320/37320	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:24:59%20GMT	https://t.me/ittzA7aa/4888	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4888.html	(from https://t.me/s/ittzA7aa/4893)
12:25:00	37617/37617	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:24:59%20GMT	https://t.me/ittzA7aa/4890	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4890.html	(from https://t.me/s/ittzA7aa/4893)
12:25:01	2202/2202	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-89a%22	http://telegram.org/img/emoji/40/F09F9481.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09F9481.png	(from https://t.me/s/ittzA7aa/4893)
12:25:01	16511/16511	---M--	200	added ('OK')	image/jpeg	etag:%2202e55dd68f0d2cad193f867ef9bfaf884d1f56d1%22	https://cdn4.telegram-cdn.org/file/LfWmYWd5R5Qad6mCYaCcMo4TOWpTtVjJMRMB4_ObtRvCWF1UgAv5ZfiqYi1ZwZenYQMCO_oFepDacrJu4qH0bJct72zsVpkFJsB-sN42y0Rel5mIz0460q-YVQq-uU9BjRFUjSmMeOOT8MW8G-bKtPhUvxM7SHOGGa3KdHX9YU18jJ1hjGt7BVE63Da69sHvxTASxidORGtp9k1M56o9RPhIf4sWEsIHRdqppZv-YeJYe7fp3tMaujEZgTPFgFAbyoBVDy5kqGm87ivhuj_LetS0SUXLwDlxsGaQ8gnGDUqdzNofaMCQESO1Yr19uZHhW7iJ4qPSdn2u2Qcnh-OsXQ.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/LfWmYWd5R5Qad6mCYaCcMo4TOWpTtVjJMRMB4_ObtRvCWF1UgAv5ZfiqYi1ZwZenYQMCO_oFepDacrJu4qH0bJct72zsVpkFJsB-sN42y0Rel5mIz0460q-YVQq-uU9BjRFUjSmMeOOT8MW8G-bKtPhUvxM7SHOGGa3KdHX9YU18jJ1hjGt7BVE63Da6	(from https://t.me/s/ittzA7aa/4893)
12:25:01	45989/45989	---M--	200	added ('OK')	image/jpeg	etag:%22017e2e859f743faa4605db86a6d613a0b7236050%22	https://cdn4.telegram-cdn.org/file/eXaSEUHHbrKoNxicWTxA0prLy7TUbpZn30khuafZPBBX5UYyi8ex8IJXoDaxQeb1xUqt11ECjbifE3PcT9v5utIJc5WPX_sWIdR_XgCelzwN42ibFvCjk1Stmh2_tYb3fKxsbKk-QGI8K8jo2oo_zTXq2cBCQUJZnzbzf7W-C4adDks0XIcfD6qiAyFqzmra7c4ex4W7y9XdY-jMz0FePRbf6YFD5zXIqiXo4LrG5C5lF6WAMmUE7w311OEZKa6ZNsOJDLdRBMSENVuH09yHdpR1kxBxNY-iiPeoJx53NyY9KUTkWGtU8m4LHRj9yAdmfhDzGkjzBBzsNO-vaWa8Tw.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/eXaSEUHHbrKoNxicWTxA0prLy7TUbpZn30khuafZPBBX5UYyi8ex8IJXoDaxQeb1xUqt11ECjbifE3PcT9v5utIJc5WPX_sWIdR_XgCelzwN42ibFvCjk1Stmh2_tYb3fKxsbKk-QGI8K8jo2oo_zTXq2cBCQUJZnzbzf7W-C4adDks0XIcfD6qiAyFq	(from https://t.me/s/ittzA7aa/4893)
12:25:01	47953/47953	---M--	200	added ('OK')	image/jpeg	etag:%2262a75d8a3887c6749013515cace93525b724ce29%22	https://cdn4.telegram-cdn.org/file/iHHKGLvOrljKgSfcRWvqIl2HKhFofu9CKBCDVciol0mstGsDbqVXACgCQ1kzivFqTjvMLpABgU0WrSo4Mirx6IKnpkqCIsqOVrE0NqIqBkRF2q7Vm2F5ShfCkc3P83bKdLEWBdtJXlO89dRS4CrmREimc8mRAI6eMocoyGFfE9dB4dCl6wbEeCbnndQASMCwTW9aqXNk3WhvcyWY1BsWMfxr6_Yy9jT3Jjcq04v9iF-QaTE2FOK2UsjMQm5I8XH4tdZzV8DphiUDdnzDqvjaSInXG28Qgu3wxZilFs2JiBUuXhRxMrhNZcCF9Uetar-5kVKBK5gGV2Nl4aAxKsmtfQ.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/iHHKGLvOrljKgSfcRWvqIl2HKhFofu9CKBCDVciol0mstGsDbqVXACgCQ1kzivFqTjvMLpABgU0WrSo4Mirx6IKnpkqCIsqOVrE0NqIqBkRF2q7Vm2F5ShfCkc3P83bKdLEWBdtJXlO89dRS4CrmREimc8mRAI6eMocoyGFfE9dB4dCl6wbEeCbnndQA	(from https://t.me/s/ittzA7aa/4893)
12:25:02	37908/37908	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:02%20GMT	https://t.me/ittzA7aa/4891	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4891.html	(from https://t.me/s/ittzA7aa/4893)
12:25:02	2152/2152	---M--	200	added ('OK')	image/png	etag:%225dbb76a3-868%22	http://telegram.org/img/emoji/40/F09FA7A1.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09FA7A1.png	(from https://t.me/s/ittzA7aa/4893)
12:25:02	48057/48057	---M--	200	added ('OK')	image/jpeg	etag:%22ec693dd9b6763d1e65a9dc40a12c1aeb867a85cb%22	https://cdn4.telegram-cdn.org/file/rlx_81qk5DG6VthnrQSE0rx0R-Ne37vNp2aArxeGvCwttIPNopqhaOVuF5Z9cfXPI53gUTwrjpgUQj0LAD3F6oICD-90N9hJKsseP-rfAW19jl9sRJCW_bI-nK8nYBrErXa_YtFJYtwZJ6ZkaFPGhG3siWnpbnkukwAFJS86ufvo5szpjnCwfTD7OzQkaVsJ4hzAqs54Tnw2l5liVS7xHP8-GA9Nr1vVN9oqMcIxeF1gwZlQTqmikSK_45St7S671GGyc7L_PofCNlcvucrpaKfx8YH9g9ncrEajZo3asCGhLayjQTQv1wAkQEW7ACtqHW_ROBxD53KPpX581CI8yA.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/rlx_81qk5DG6VthnrQSE0rx0R-Ne37vNp2aArxeGvCwttIPNopqhaOVuF5Z9cfXPI53gUTwrjpgUQj0LAD3F6oICD-90N9hJKsseP-rfAW19jl9sRJCW_bI-nK8nYBrErXa_YtFJYtwZJ6ZkaFPGhG3siWnpbnkukwAFJS86ufvo5szpjnCwfTD7OzQk	(from https://t.me/s/ittzA7aa/4893)
12:25:02	11976/11976	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:02%20GMT	https://t.me/kurdapp8	C:/My%20Web%20Sites/a7aa/t.me/kurdapp8.html	(from https://t.me/s/ittzA7aa/4893)
12:25:03	38319/38319	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:03%20GMT	https://t.me/ittza7aavip/43	C:/My%20Web%20Sites/a7aa/t.me/ittza7aavip/43.html	(from https://t.me/s/ittzA7aa/4893)
12:25:03	38271/38271	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:03%20GMT	https://t.me/ittzA7aa/4892	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4892.html	(from https://t.me/s/ittzA7aa/4893)
12:25:03	38272/38272	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:03%20GMT	https://t.me/ittzA7aa/4894	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4894.html	(from https://t.me/s/ittzA7aa/4893)
12:25:03	37652/37652	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:03%20GMT	https://t.me/ittzA7aa/4895	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4895.html	(from https://t.me/s/ittzA7aa/4893)
12:25:03	37350/37350	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:03%20GMT	https://t.me/ittzA7aa/4896?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4896dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:04	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:04%20GMT	https://t.me/ittzA7aa/4897?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4897dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:04	37225/37225	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:04%20GMT	https://t.me/ittzA7aa/4898?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4898dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:04	28322/28322	---M--	200	added ('OK')	image/jpeg	etag:%22b03a1b091ca63424ecdf63bce9d0783e402bd99c%22	https://cdn4.telegram-cdn.org/file/Ejup-iAhcwEJO248jCR199wte8lWM_OyjCsBZVWRiM9_znDK5OCOAYirr6xIfcr-xJDcjfLkPXB2EYEM-LcdT5i56KjjD6Jghm5coCzLlOz0nCbZoUDzm-klPgTOzd8GPiBEGAAsfC5VivW6AGILgmUMROZOeX3FlbPA1NDIUbE-pKNn_w2frbCpOsHwaRqs4uf7kXP1jAEkLxZWrryLR5FSC6UQShqnRNpt9ClJrYWxULFDCb2b7aJTw7gq94Yzu98DMm-gLIhTG0BExHFDzU2ALIfdkPtOxqueed3EKkR4Z6DEUzf9lTt5-KOiZicXC2EaxEEdwSqBnLH3O4984Q.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/Ejup-iAhcwEJO248jCR199wte8lWM_OyjCsBZVWRiM9_znDK5OCOAYirr6xIfcr-xJDcjfLkPXB2EYEM-LcdT5i56KjjD6Jghm5coCzLlOz0nCbZoUDzm-klPgTOzd8GPiBEGAAsfC5VivW6AGILgmUMROZOeX3FlbPA1NDIUbE-pKNn_w2frbCpOsHw	(from https://t.me/s/ittzA7aa/4893)
12:25:04	28638/28638	---M--	200	added ('OK')	image/jpeg	etag:%22f06aa7fa94333bd850ef1837c508348707afabd9%22	https://cdn4.telegram-cdn.org/file/I12OFW96UkvPUUAl7OJIkn810wHNTGDJHrvEJTOBylHG82YEkwOApD954gmozYiXeVf2GU2BalxrtzorGBDWxL5cs43rBeaBt1TzOh8zjCjUyQVgCAJz6N4XzaYShKWWbw7ADYGg5dCAB1gQ7lfHDEoZzb_AcDyQRee4mwj9TXbY2ki_7OTaCIRIEtfa-0i-viFdbvEaYmQhCZ0GI5mo9g2DQfpZSCCjECLn8pC-vxVBnzc_NZju9XgOMbN0bdGafePuuvEk0PiWBmytQLUVfH0ddVvkh8rumWWhW3uQCLWkrErFYo0Qw_res9jwWBCERGxaAiEf2Z2Z1yo5LQCgyA.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/I12OFW96UkvPUUAl7OJIkn810wHNTGDJHrvEJTOBylHG82YEkwOApD954gmozYiXeVf2GU2BalxrtzorGBDWxL5cs43rBeaBt1TzOh8zjCjUyQVgCAJz6N4XzaYShKWWbw7ADYGg5dCAB1gQ7lfHDEoZzb_AcDyQRee4mwj9TXbY2ki_7OTaCIRIEtfa	(from https://t.me/s/ittzA7aa/4893)
12:25:04	37254/37254	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:04%20GMT	https://t.me/ittzA7aa/4896	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4896.html	(from https://t.me/s/ittzA7aa/4893)
12:25:04	37390/37390	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:04%20GMT	https://t.me/ittzA7aa/4899?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4899dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:05	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:05%20GMT	https://t.me/ittzA7aa/4900?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4900dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:05	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:05%20GMT	https://t.me/ittzA7aa/4901?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4901dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:05	57184/57184	---M--	200	added ('OK')	image/jpeg	etag:%226be9fdf0dc278b9c6534418dda9d2d77a5cc4b55%22	https://cdn4.telegram-cdn.org/file/VkBByqQCrfhfWhEMSch8OMw6lq0jAF2XN2euJIOC6D6UkaAg_5HB1T9_du62b9L-WGkuWkW4f5Pu-wKd28lqueyRtV83LJ6RzzkQZWLdZiHLCYF2yziCOKhhUZ52Mx91zRHoeJpIA32xqVtBNNjUnWJQ7S3iS5xKpBWOQ_s-YSOuYX9fYMygxOLWSohGTr8-lVlmoTKR45Pn284ZV2-MKq7qSxe056JJNozL9XFpd3lsxpBUjxI0bRJIoMo6WiwU-3NJ1YuWtIq44nYNOjXgZIa5Mn29NMBrIGNKu9xLtD8DWmtRcNXm-vluKXmW-uv7mvHA1ZblYGQikSjX7NnQdA.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/VkBByqQCrfhfWhEMSch8OMw6lq0jAF2XN2euJIOC6D6UkaAg_5HB1T9_du62b9L-WGkuWkW4f5Pu-wKd28lqueyRtV83LJ6RzzkQZWLdZiHLCYF2yziCOKhhUZ52Mx91zRHoeJpIA32xqVtBNNjUnWJQ7S3iS5xKpBWOQ_s-YSOuYX9fYMygxOLWSohG	(from https://t.me/s/ittzA7aa/4893)
12:25:05	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:05%20GMT	https://t.me/ittzA7aa/4902?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4902dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:07	3126/3126	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-c36%22	http://telegram.org/img/emoji/40/F09FA5BA.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09FA5BA.png	(from https://t.me/s/ittzA7aa/4893)
12:25:07	26347/26347	---M--	200	added ('OK')	image/jpeg	etag:%2236880a9024d71a881b54032bfea5bd306bf64b86%22	https://cdn4.telegram-cdn.org/file/l7NQNAYzpQfEB2FmchPHUjm2U3G-gH6j5687N3TyIRDaLWdI0HTIh9_b6Uqh-_iByZpD7YiSxrlw25b01vTy4zy64mU7aarI4wispKHreaTOwJZoCGMpHQqMdkrAsKr9fDm0PcizjXgkcfW3y8ohZLrI0TBQXycInuYtYcaJlPmR5iiodPdEmrtEXj_FrMb-__lBRk8YJD1eO-K9nVtUaAZ6MMXdkV-SFmVaDo4scetShA1xqgisnJAitkR2b1Uezxat3zTLx4Ehe-d4r8WDcL8iseePy_1oPieDexNT8Sdx0JN7_Fg8vFJEKhd6DQ2mft02OnHGYXcXkx0mvV6-Gg.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/l7NQNAYzpQfEB2FmchPHUjm2U3G-gH6j5687N3TyIRDaLWdI0HTIh9_b6Uqh-_iByZpD7YiSxrlw25b01vTy4zy64mU7aarI4wispKHreaTOwJZoCGMpHQqMdkrAsKr9fDm0PcizjXgkcfW3y8ohZLrI0TBQXycInuYtYcaJlPmR5iiodPdEmrtEXj_F	(from https://t.me/s/ittzA7aa/4893)
12:25:07	26471/26471	---M--	200	added ('OK')	image/jpeg	etag:%220c2d928797e6b15d77f45ea2765dc6da4120b7d0%22	https://cdn4.telegram-cdn.org/file/N0zB9OFB3i0HACjWhtW16tlE343vgPZOZ3xAjDrVXI21unnPQJtvqfAU1-LizWjq09zFfleXJUBMtVMLBDu6X3sB5GVzVj-eH9KIcHH1qckJVPx9HBo-YmNI_bwwYvrVr4m_ji0coyiYcIC9Q5jClDnnteyF_MrnuMjX9sC-8n6dIiZXgUZlsA3xejT5mmeu4O4Tweuk-K3Ng-tzUOdssK1n2WKNk-vHlrA4LbVra-eujZFIGOmyca-QS4aZdLaT6goM3GYDDYu1JUEMEW52XnHLUpvURAy_BOEfFdqgKdgQa4fIZ43owOkMFpiicOkB6c-ww7XVwXCy6V45mhhD2Q.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/N0zB9OFB3i0HACjWhtW16tlE343vgPZOZ3xAjDrVXI21unnPQJtvqfAU1-LizWjq09zFfleXJUBMtVMLBDu6X3sB5GVzVj-eH9KIcHH1qckJVPx9HBo-YmNI_bwwYvrVr4m_ji0coyiYcIC9Q5jClDnnteyF_MrnuMjX9sC-8n6dIiZXgUZlsA3xejT5	(from https://t.me/s/ittzA7aa/4893)
12:25:08	1685/1685	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-695%22	http://telegram.org/img/emoji/40/E299A5.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/E299A5.png	(from https://t.me/s/ittzA7aa/4893)
12:25:08	83373/83373	---M--	200	added ('OK')	image/jpeg	etag:%22a9739e60d25b6972b1f24163dd2b0e6fc0eac50c%22	https://cdn4.telegram-cdn.org/file/oXXqDzOXAOg6VwI7npFw9-L3Ez7ryWsfvR-3SpbhFrVP4I8eEiNRdRB2LVWIMPpX8d1xXwVCyscVdNfFd5vB-z6-E2dxnVPPLnZ1CJTp_Gz8qDA80d8aKgowzQ9OLOmb4MkFQWoWPRtmfA-LBcXE22Fe9WhzDtzOkDZmfEpudREWjpttfvyGOzxWC9OIGo_6x-0UU9tBG5-JUWe1oWJqi-B7lKbUYKwFqi0N-gF32waKAj0Bdh01l8ZyNy3IltOGX0WxT7KLFejcP5o9tZcc6Ry0eNXN3cgRiHUmWMo0mk_cAysZXWS8X3xk7RghALTtxRou1ufYl41ht5sUwjqfDg.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/oXXqDzOXAOg6VwI7npFw9-L3Ez7ryWsfvR-3SpbhFrVP4I8eEiNRdRB2LVWIMPpX8d1xXwVCyscVdNfFd5vB-z6-E2dxnVPPLnZ1CJTp_Gz8qDA80d8aKgowzQ9OLOmb4MkFQWoWPRtmfA-LBcXE22Fe9WhzDtzOkDZmfEpudREWjpttfvyGOzxWC9OI	(from https://t.me/s/ittzA7aa/4893)
12:25:08	83893/83893	---M--	200	added ('OK')	image/jpeg	etag:%2273a84926e5a3d886dc68b8070952fafe3a176173%22	https://cdn4.telegram-cdn.org/file/JuV5F4eK_D21K1-DgCuFLZi2R0RZqZw3LFHEDh5_rfbhRIVjOgU3KAKsc0b_mLLm5wTqsWzzQHisMGEIb36R3e3-wvks7fd8t-CeVRSIYAdHKx8Rhy2BwLHdtDWE089pOnaeS4Ye0baOLhQ-5e0xTrIxL2Dqr0i0kjvDdIvTzBfDQYQFW2tjKnFnsAfnagpqr20sOAfUHT6Teqe_3hbS-6R8U7MuHQY5savg5LKQx8LcXbDGxQj_lx2yu9aOD6kV3A9fLRLu1e9QscGJlIpDBLqzdbrRcG00WhnbGjJA_E9zmmOkvif-UvXVZ0revZiwOjf4qe5x8tAM3DVWg2PHZw.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/JuV5F4eK_D21K1-DgCuFLZi2R0RZqZw3LFHEDh5_rfbhRIVjOgU3KAKsc0b_mLLm5wTqsWzzQHisMGEIb36R3e3-wvks7fd8t-CeVRSIYAdHKx8Rhy2BwLHdtDWE089pOnaeS4Ye0baOLhQ-5e0xTrIxL2Dqr0i0kjvDdIvTzBfDQYQFW2tjKnFnsAfn	(from https://t.me/s/ittzA7aa/4893)
12:25:08	84308/84308	---M--	200	added ('OK')	image/jpeg	etag:%22bdc6339f47f802b14e22010f1b9f652acf1475a6%22	https://cdn4.telegram-cdn.org/file/rFX9IIjBdc9as_eA6sx1Q1YB00kvt5isJKldf8dAP08AGlpLCJESrhdiCI1NKDcIkM5oF2xE3SVA4LcmRum0UBfEjWdmksZ5k7L_cLoeEmGvcZdNDJPwedAn0jyx4OKLqkl38sJQtWICdzoFiVfroPIvgO1-8idda7B9R_U1i5KhzoXFHrzq793Rgz5eQ19D8vOlfYkpj82nGFWZcYHZvygzGILIi-INctNu_BRXhhL2cJ69hXWSmCSr2eQCGWG7gtiWN7cAibc5vVcHh1ZSxAutrUt_geaUeUVckM5v0QXneAppWd7J0v8puFxWvkHoWn9K_1MNLrByJsmNLtEU8A.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/rFX9IIjBdc9as_eA6sx1Q1YB00kvt5isJKldf8dAP08AGlpLCJESrhdiCI1NKDcIkM5oF2xE3SVA4LcmRum0UBfEjWdmksZ5k7L_cLoeEmGvcZdNDJPwedAn0jyx4OKLqkl38sJQtWICdzoFiVfroPIvgO1-8idda7B9R_U1i5KhzoXFHrzq793Rgz5e	(from https://t.me/s/ittzA7aa/4893)
12:25:09	58441/58441	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:09%20GMT	https://t.me/s/ittzA7aa/4893?q=%23m1ahm4d	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/48935fd2.html	(from https://t.me/s/ittzA7aa/4893)
12:25:09	37294/37294	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:09%20GMT	https://t.me/ittzA7aa/4899	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4899.html	(from https://t.me/s/ittzA7aa/4893)
12:25:10	37256/37256	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:10%20GMT	https://t.me/ittzA7aa/4903?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4903dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:10	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:10%20GMT	https://t.me/ittzA7aa/4904?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4904dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:10	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:10%20GMT	https://t.me/ittzA7aa/4905?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4905dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:10	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:10%20GMT	https://t.me/ittzA7aa/4906?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/4906dd5c.html	(from https://t.me/s/ittzA7aa/4893)
12:25:11	37560/37560	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:25:11%20GMT	https://t.me/s/ittzA7aa/4893?q=%23m1h4ppy	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/48937fb8.html	(from https://t.me/s/ittzA7aa/4893)
12:25:11	1813/1813	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-715%22	http://telegram.org/img/emoji/40/F09F8CB1.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09F8CB1.png	(from https://t.me/s/ittzA7aa/4893)
12:25:11	71743/71743	---M--	200	added ('OK')	image/jpeg	etag:%220187280e15403cc9211c276ac15ad01725441194%22	https://cdn4.telegram-cdn.org/file/dH3yeibL9GgX4IECoUzhtn23X0otmjOGA_-U3vyvG2s6pPU3ZCPtM3kSim9jmuTuxQun59gsfnJAQffBjIEBll_rfUZvFHvvZ444LqHbHVhHdhzvFgcOta29_vGXfdQH_JqftLx3dVYqlwgjshLpKGOo06FnUGjAiBHlLv-F3gcgB0lkU1fY9_ebKQqmzL36UUZ3GusOLaqnpiQc3AjZhIpK44lt9yA-X82YHwBZ6g19otJCcMVGs0kzkUUdYhHAq7KGDEI9sH6sZ5DcUas7hU0qzdZIln8abCeV0zorUULOdqAaplhKxcZndMO1a00bzNOBSLFEh-__CLVKs7mMuQ.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/dH3yeibL9GgX4IECoUzhtn23X0otmjOGA_-U3vyvG2s6pPU3ZCPtM3kSim9jmuTuxQun59gsfnJAQffBjIEBll_rfUZvFHvvZ444LqHbHVhHdhzvFgcOta29_vGXfdQH_JqftLx3dVYqlwgjshLpKGOo06FnUGjAiBHlLv-F3gcgB0lkU1fY9_ebKQqm	(from https://t.me/s/ittzA7aa/4893)
